NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
ANTIGEN PROCESSING-CROSS PRESENTATION%REACTOME DATABASE ID RELEASE 81%1236975	ANTIGEN PROCESSING-CROSS PRESENTATION%REACTOME DATABASE ID RELEASE 81%1236975		97	-0.30368635	-1.5587555	0.0	0.07177474	0.999	1510	tags=35%, list=13%, signal=40%	
KILLING OF CELLS OF ANOTHER ORGANISM%GOBP%GO:0031640	KILLING OF CELLS OF ANOTHER ORGANISM%GOBP%GO:0031640		16	-0.47337338	-1.5583185	0.04411765	0.07175885	0.999	314	tags=31%, list=3%, signal=32%	
NEGATIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032945	NEGATIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032945		37	-0.36886102	-1.5569018	0.0	0.07213732	0.999	1036	tags=30%, list=9%, signal=33%	
COPPER HOMEOSTASIS%WIKIPATHWAYS_20240310%WP3286%HOMO SAPIENS	COPPER HOMEOSTASIS%WIKIPATHWAYS_20240310%WP3286%HOMO SAPIENS		27	-0.41153526	-1.5537348	0.00990099	0.073474675	1.0	813	tags=33%, list=7%, signal=36%	
CHOLESTEROL BIOSYNTHESIS PATHWAY IN HEPATOCYTES%WIKIPATHWAYS_20240310%WP5329%HOMO SAPIENS	CHOLESTEROL BIOSYNTHESIS PATHWAY IN HEPATOCYTES%WIKIPATHWAYS_20240310%WP5329%HOMO SAPIENS		30	-0.39550564	-1.5523928	0.0	0.07391203	1.0	1571	tags=47%, list=14%, signal=54%	
RESPONSE TO TOXIC SUBSTANCE%GOBP%GO:0009636	RESPONSE TO TOXIC SUBSTANCE%GOBP%GO:0009636		55	-0.33096173	-1.5516781	0.0	0.074070364	1.0	914	tags=20%, list=8%, signal=22%	
CYTOSOLIC SENSORS OF PATHOGEN-ASSOCIATED DNA%REACTOME%R-HSA-1834949.4	CYTOSOLIC SENSORS OF PATHOGEN-ASSOCIATED DNA%REACTOME%R-HSA-1834949.4		61	-0.3256351	-1.5506109	0.0	0.07433042	1.0	551	tags=20%, list=5%, signal=21%	
INTERLEUKIN-1 FAMILY SIGNALING%REACTOME%R-HSA-446652.9	INTERLEUKIN-1 FAMILY SIGNALING%REACTOME%R-HSA-446652.9		127	-0.3027854	-1.5494438	0.0	0.0746869	1.0	751	tags=20%, list=7%, signal=21%	
NEGATIVE REGULATION OF CELL-SUBSTRATE ADHESION%GOBP%GO:0010812	NEGATIVE REGULATION OF CELL-SUBSTRATE ADHESION%GOBP%GO:0010812		28	-0.41015753	-1.549328	0.021052632	0.07452572	1.0	634	tags=21%, list=6%, signal=23%	
BIOCARTA_CERAMIDE_PATHWAY%MSIGDB_C2%BIOCARTA_CERAMIDE_PATHWAY	BIOCARTA_CERAMIDE_PATHWAY%MSIGDB_C2%BIOCARTA_CERAMIDE_PATHWAY		21	-0.41606662	-1.5490586	0.016806724	0.07446485	1.0	456	tags=24%, list=4%, signal=25%	
CARDIAC MUSCLE CELL ACTION POTENTIAL%GOBP%GO:0086001	CARDIAC MUSCLE CELL ACTION POTENTIAL%GOBP%GO:0086001		17	-0.44612318	-1.5487951	0.016260162	0.074416734	1.0	1424	tags=47%, list=13%, signal=54%	
GTP METABOLIC PROCESS%GOBP%GO:0046039	GTP METABOLIC PROCESS%GOBP%GO:0046039		15	-0.47425002	-1.5483358	0.040816326	0.07438945	1.0	815	tags=40%, list=7%, signal=43%	
PID_DELTA_NP63_PATHWAY%MSIGDB_C2%PID_DELTA_NP63_PATHWAY	PID_DELTA_NP63_PATHWAY%MSIGDB_C2%PID_DELTA_NP63_PATHWAY		21	-0.42770305	-1.5475935	0.023809524	0.07453489	1.0	484	tags=24%, list=4%, signal=25%	
REGULATION OF MACROPHAGE ACTIVATION%GOBP%GO:0043030	REGULATION OF MACROPHAGE ACTIVATION%GOBP%GO:0043030		27	-0.40761727	-1.5455046	0.011627907	0.075574055	1.0	1199	tags=37%, list=11%, signal=41%	
REGULATION OF NATURAL KILLER CELL ACTIVATION%GOBP%GO:0032814	REGULATION OF NATURAL KILLER CELL ACTIVATION%GOBP%GO:0032814		19	-0.44852266	-1.5453765	0.024193548	0.07547714	1.0	1061	tags=42%, list=9%, signal=46%	
SUPERPATHWAY OF CHOLESTEROL BIOSYNTHESIS%BIOCYC%PWY66-5	SUPERPATHWAY OF CHOLESTEROL BIOSYNTHESIS%BIOCYC%PWY66-5		21	-0.43932337	-1.5453131	0.024390243	0.07531716	1.0	1571	tags=43%, list=14%, signal=50%	
REGULATION OF MONOCYTE CHEMOTAXIS%GOBP%GO:0090025	REGULATION OF MONOCYTE CHEMOTAXIS%GOBP%GO:0090025		15	-0.47087207	-1.5449586	0.032258064	0.075340524	1.0	761	tags=33%, list=7%, signal=36%	
EVASION BY RSV OF HOST INTERFERON RESPONSES%REACTOME DATABASE ID RELEASE 81%9833109	EVASION BY RSV OF HOST INTERFERON RESPONSES%REACTOME DATABASE ID RELEASE 81%9833109		20	-0.4314313	-1.5448561	0.016129032	0.075206935	1.0	454	tags=25%, list=4%, signal=26%	
GROWTH HORMONE RECEPTOR SIGNALING%REACTOME%R-HSA-982772.3	GROWTH HORMONE RECEPTOR SIGNALING%REACTOME%R-HSA-982772.3		15	-0.4655212	-1.5402648	0.028985508	0.077346064	1.0	833	tags=47%, list=7%, signal=50%	
DETOXIFICATION OF REACTIVE OXYGEN SPECIES%REACTOME DATABASE ID RELEASE 81%3299685	DETOXIFICATION OF REACTIVE OXYGEN SPECIES%REACTOME DATABASE ID RELEASE 81%3299685		25	-0.39584768	-1.5389426	0.012048192	0.07790611	1.0	1184	tags=28%, list=10%, signal=31%	
REGULATION OF INTERLEUKIN-6 PRODUCTION%GOBP%GO:0032675	REGULATION OF INTERLEUKIN-6 PRODUCTION%GOBP%GO:0032675		83	-0.30536717	-1.5374204	0.0	0.07843585	1.0	1087	tags=27%, list=10%, signal=29%	
CALCINEURIN-REGULATED NFAT-DEPENDENT TRANSCRIPTION IN LYMPHOCYTES%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CALCINEURIN-REGULATED NFAT-DEPENDENT TRANSCRIPTION IN LYMPHOCYTES	CALCINEURIN-REGULATED NFAT-DEPENDENT TRANSCRIPTION IN LYMPHOCYTES%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CALCINEURIN-REGULATED NFAT-DEPENDENT TRANSCRIPTION IN LYMPHOCYTES		27	-0.40747148	-1.5362077	0.026666667	0.07899105	1.0	231	tags=19%, list=2%, signal=19%	
TAK1-DEPENDENT IKK AND NF-KAPPA-B ACTIVATION%REACTOME%R-HSA-445989.10	TAK1-DEPENDENT IKK AND NF-KAPPA-B ACTIVATION%REACTOME%R-HSA-445989.10		40	-0.36307478	-1.534381	0.0	0.07976504	1.0	693	tags=25%, list=6%, signal=27%	
RESPIRATORY BURST%GOBP%GO:0045730	RESPIRATORY BURST%GOBP%GO:0045730		17	-0.4400988	-1.5329021	0.029850746	0.08026794	1.0	775	tags=29%, list=7%, signal=32%	
REGULATION OF TRANSFORMING GROWTH FACTOR BETA PRODUCTION%GOBP%GO:0071634	REGULATION OF TRANSFORMING GROWTH FACTOR BETA PRODUCTION%GOBP%GO:0071634		19	-0.43179697	-1.5327864	0.032520324	0.080125235	1.0	1054	tags=32%, list=9%, signal=35%	
NEGATIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050672	NEGATIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050672		37	-0.36886102	-1.5294962	0.04347826	0.08168757	1.0	1036	tags=30%, list=9%, signal=33%	
TNF ALPHA SIGNALING PATHWAY%WIKIPATHWAYS_20240310%WP231%HOMO SAPIENS	TNF ALPHA SIGNALING PATHWAY%WIKIPATHWAYS_20240310%WP231%HOMO SAPIENS		69	-0.33072463	-1.5288345	0.0	0.08174023	1.0	731	tags=22%, list=6%, signal=23%	
IMMUNE RESPONSE-REGULATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002768	IMMUNE RESPONSE-REGULATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002768		177	-0.28051168	-1.52681	0.0	0.08272622	1.0	924	tags=21%, list=8%, signal=23%	
CERAMIDE SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CERAMIDE SIGNALING PATHWAY	CERAMIDE SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CERAMIDE SIGNALING PATHWAY		43	-0.35735208	-1.5249902	0.01923077	0.08346687	1.0	938	tags=30%, list=8%, signal=33%	
IMPAIRED BRCA2 BINDING TO RAD51%REACTOME DATABASE ID RELEASE 81%9709570	IMPAIRED BRCA2 BINDING TO RAD51%REACTOME DATABASE ID RELEASE 81%9709570		32	-0.38090652	-1.5246646	0.021276595	0.08344317	1.0	1333	tags=34%, list=12%, signal=39%	
IMMUNE RESPONSE-ACTIVATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002429	IMMUNE RESPONSE-ACTIVATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002429		162	-0.27496752	-1.5239213	0.0	0.08369426	1.0	924	tags=22%, list=8%, signal=23%	
REGULATION OF CHEMOTAXIS%GOBP%GO:0050920	REGULATION OF CHEMOTAXIS%GOBP%GO:0050920		102	-0.3068644	-1.5226495	0.0	0.084203616	1.0	992	tags=24%, list=9%, signal=26%	
PID_CERAMIDE_PATHWAY%MSIGDB_C2%PID_CERAMIDE_PATHWAY	PID_CERAMIDE_PATHWAY%MSIGDB_C2%PID_CERAMIDE_PATHWAY		33	-0.3613484	-1.5184557	0.0	0.08647083	1.0	938	tags=33%, list=8%, signal=36%	
BIOCARTA_ATRBRCA_PATHWAY%MSIGDB_C2%BIOCARTA_ATRBRCA_PATHWAY	BIOCARTA_ATRBRCA_PATHWAY%MSIGDB_C2%BIOCARTA_ATRBRCA_PATHWAY		19	-0.41767386	-1.5180743	0.017094018	0.086466715	1.0	1228	tags=26%, list=11%, signal=29%	
APOPTOSIS SIGNALING PATHWAY%PANTHER PATHWAY%P00006	APOPTOSIS SIGNALING PATHWAY%PANTHER PATHWAY%P00006		84	-0.30955186	-1.5178283	0.0	0.08637549	1.0	1079	tags=30%, list=9%, signal=33%	
KERATINOCYTE DIFFERENTIATION%GOBP%GO:0030216	KERATINOCYTE DIFFERENTIATION%GOBP%GO:0030216		19	-0.41769305	-1.516209	0.027777778	0.086981185	1.0	387	tags=21%, list=3%, signal=22%	
CELL KILLING%GOBP%GO:0001906	CELL KILLING%GOBP%GO:0001906		45	-0.3291247	-1.5137721	0.01724138	0.08813774	1.0	449	tags=18%, list=4%, signal=18%	
CELL-CELL ADHESION%GOBP%GO:0098609	CELL-CELL ADHESION%GOBP%GO:0098609		149	-0.2766774	-1.5094556	0.0	0.09008143	1.0	976	tags=21%, list=9%, signal=23%	
REGULATION OF ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002819	REGULATION OF ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002819		110	-0.28861597	-1.5082506	0.0	0.090595216	1.0	760	tags=20%, list=7%, signal=21%	
BETA2 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA2 INTEGRIN CELL SURFACE INTERACTIONS	BETA2 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA2 INTEGRIN CELL SURFACE INTERACTIONS		15	-0.44200948	-1.5076227	0.048275862	0.090637654	1.0	648	tags=33%, list=6%, signal=35%	
CHEMOTAXIS%GOBP%GO:0006935	CHEMOTAXIS%GOBP%GO:0006935		133	-0.28535268	-1.5065058	0.0	0.09100356	1.0	1041	tags=26%, list=9%, signal=28%	
POSITIVE REGULATION OF IMMUNE EFFECTOR PROCESS%GOBP%GO:0002699	POSITIVE REGULATION OF IMMUNE EFFECTOR PROCESS%GOBP%GO:0002699		128	-0.29082036	-1.5058935	0.0	0.091196485	1.0	1129	tags=23%, list=10%, signal=26%	
POSITIVE REGULATION OF LEUKOCYTE APOPTOTIC PROCESS%GOBP%GO:2000108	POSITIVE REGULATION OF LEUKOCYTE APOPTOTIC PROCESS%GOBP%GO:2000108		16	-0.45018026	-1.5055853	0.030303031	0.091174036	1.0	992	tags=44%, list=9%, signal=48%	
ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS%GOBP%GO:0002460	ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS%GOBP%GO:0002460		74	-0.3087083	-1.5040814	0.0	0.09173115	1.0	957	tags=19%, list=8%, signal=21%	
ISG15 ANTIVIRAL MECHANISM%REACTOME%R-HSA-1169408.4	ISG15 ANTIVIRAL MECHANISM%REACTOME%R-HSA-1169408.4		70	-0.3436447	-1.5038079	0.0	0.091723375	1.0	507	tags=24%, list=4%, signal=25%	
NEGATIVE REGULATION OF CYTOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0001960	NEGATIVE REGULATION OF CYTOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0001960		46	-0.3360563	-1.5012436	0.0	0.09293524	1.0	587	tags=20%, list=5%, signal=21%	
ANATOMICAL STRUCTURE HOMEOSTASIS%GOBP%GO:0060249	ANATOMICAL STRUCTURE HOMEOSTASIS%GOBP%GO:0060249		56	-0.31648025	-1.500249	0.027777778	0.09323905	1.0	250	tags=13%, list=2%, signal=13%	
POSITIVE REGULATION OF INTERLEUKIN-8 PRODUCTION%GOBP%GO:0032757	POSITIVE REGULATION OF INTERLEUKIN-8 PRODUCTION%GOBP%GO:0032757		43	-0.3320742	-1.4992038	0.016129032	0.093620405	1.0	634	tags=23%, list=6%, signal=25%	
BIOCARTA_STRESS_PATHWAY%MSIGDB_C2%BIOCARTA_STRESS_PATHWAY	BIOCARTA_STRESS_PATHWAY%MSIGDB_C2%BIOCARTA_STRESS_PATHWAY		22	-0.3981364	-1.4982908	0.026086956	0.09399513	1.0	456	tags=23%, list=4%, signal=24%	
LOCOMOTION%GOBP%GO:0040011	LOCOMOTION%GOBP%GO:0040011		136	-0.297634	-1.4981518	0.0	0.0938821	1.0	1041	tags=26%, list=9%, signal=29%	
POSITIVE REGULATION OF SIGNALING RECEPTOR ACTIVITY%GOBP%GO:2000273	POSITIVE REGULATION OF SIGNALING RECEPTOR ACTIVITY%GOBP%GO:2000273		17	-0.4316915	-1.4948686	0.021276595	0.09574565	1.0	458	tags=29%, list=4%, signal=31%	
NAD METABOLIC PROCESS%GOBP%GO:0019674	NAD METABOLIC PROCESS%GOBP%GO:0019674		38	-0.35675547	-1.4936662	0.0	0.096356474	1.0	845	tags=24%, list=7%, signal=25%	
CALCIUM-MEDIATED SIGNALING%GOBP%GO:0019722	CALCIUM-MEDIATED SIGNALING%GOBP%GO:0019722		71	-0.3189941	-1.4936315	0.0	0.096152365	1.0	843	tags=23%, list=7%, signal=24%	
PID_UPA_UPAR_PATHWAY%MSIGDB_C2%PID_UPA_UPAR_PATHWAY	PID_UPA_UPAR_PATHWAY%MSIGDB_C2%PID_UPA_UPAR_PATHWAY		17	-0.427698	-1.4933349	0.032520324	0.096127145	1.0	977	tags=35%, list=9%, signal=39%	
POSITIVE REGULATION OF CALCIUM ION TRANSPORT%GOBP%GO:0051928	POSITIVE REGULATION OF CALCIUM ION TRANSPORT%GOBP%GO:0051928		45	-0.34506407	-1.4926726	0.018518519	0.09627009	1.0	483	tags=20%, list=4%, signal=21%	
INTEGRIN CELL SURFACE INTERACTIONS%REACTOME DATABASE ID RELEASE 81%216083	INTEGRIN CELL SURFACE INTERACTIONS%REACTOME DATABASE ID RELEASE 81%216083		33	-0.35864505	-1.4888589	0.036144577	0.0982333	1.0	1225	tags=30%, list=11%, signal=34%	
DEFECTIVE HDR THROUGH HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF BRCA1 BINDING FUNCTION%REACTOME%R-HSA-9704331.4	DEFECTIVE HDR THROUGH HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF BRCA1 BINDING FUNCTION%REACTOME%R-HSA-9704331.4		22	-0.38914272	-1.4881544	0.04587156	0.09840317	1.0	1333	tags=36%, list=12%, signal=41%	
COLLAGEN DEGRADATION%REACTOME DATABASE ID RELEASE 81%1442490	COLLAGEN DEGRADATION%REACTOME DATABASE ID RELEASE 81%1442490		17	-0.43550792	-1.4874313	0.05035971	0.09853456	1.0	771	tags=29%, list=7%, signal=32%	
DISRUPTION OF ANATOMICAL STRUCTURE IN ANOTHER ORGANISM%GOBP%GO:0141060	DISRUPTION OF ANATOMICAL STRUCTURE IN ANOTHER ORGANISM%GOBP%GO:0141060		19	-0.421873	-1.4856955	0.08	0.099407166	1.0	314	tags=26%, list=3%, signal=27%	
POSITIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001238	POSITIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001238		25	-0.38412818	-1.4854633	0.017699115	0.09932496	1.0	985	tags=32%, list=9%, signal=35%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION%MSIGDBHALLMARK%HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION%MSIGDBHALLMARK%HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		64	-0.32635874	-1.483864	0.0	0.100075975	1.0	1090	tags=33%, list=10%, signal=36%	
SIGNALING EVENTS MEDIATED BY PTP1B%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY PTP1B	SIGNALING EVENTS MEDIATED BY PTP1B%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY PTP1B		37	-0.358735	-1.4832394	0.014084507	0.1001779	1.0	977	tags=32%, list=9%, signal=35%	
REGULATION OF FILOPODIUM ASSEMBLY%GOBP%GO:0051489	REGULATION OF FILOPODIUM ASSEMBLY%GOBP%GO:0051489		24	-0.39264312	-1.4832106	0.05263158	0.09995329	1.0	1329	tags=38%, list=12%, signal=42%	
MULTI-ORGANISM REPRODUCTIVE PROCESS%GOBP%GO:0044703	MULTI-ORGANISM REPRODUCTIVE PROCESS%GOBP%GO:0044703		22	-0.40016082	-1.4801154	0.034188036	0.101821594	1.0	513	tags=23%, list=5%, signal=24%	
REGULATION OF PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY%GOBP%GO:0062207	REGULATION OF PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY%GOBP%GO:0062207		121	-0.3062801	-1.4798973	0.0	0.101745054	1.0	1079	tags=28%, list=9%, signal=31%	
POSITIVE REGULATION OF CELL-CELL ADHESION%GOBP%GO:0022409	POSITIVE REGULATION OF CELL-CELL ADHESION%GOBP%GO:0022409		181	-0.2742082	-1.4798743	0.0	0.101534866	1.0	1129	tags=25%, list=10%, signal=27%	
OVARIAN TUMOR DOMAIN PROTEASES%REACTOME DATABASE ID RELEASE 81%5689896	OVARIAN TUMOR DOMAIN PROTEASES%REACTOME DATABASE ID RELEASE 81%5689896		34	-0.3657526	-1.4767411	0.027027028	0.103194386	1.0	561	tags=24%, list=5%, signal=25%	
DOWNSTREAM SIGNAL TRANSDUCTION%REACTOME DATABASE ID RELEASE 81%186763	DOWNSTREAM SIGNAL TRANSDUCTION%REACTOME DATABASE ID RELEASE 81%186763		22	-0.39018336	-1.476441	0.06603774	0.103161395	1.0	977	tags=32%, list=9%, signal=35%	
IL2 SIGNALING EVENTS MEDIATED BY PI3K%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL2 SIGNALING EVENTS MEDIATED BY PI3K	IL2 SIGNALING EVENTS MEDIATED BY PI3K%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL2 SIGNALING EVENTS MEDIATED BY PI3K		30	-0.37815523	-1.4734073	0.039473683	0.105048396	1.0	678	tags=23%, list=6%, signal=25%	
ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0019886	ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0019886		21	-0.40299144	-1.4723395	0.03	0.10544759	1.0	1840	tags=62%, list=16%, signal=74%	
PURINE NUCLEOSIDE BISPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0034033	PURINE NUCLEOSIDE BISPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0034033		38	-0.33029652	-1.470958	0.033898305	0.106038	1.0	783	tags=16%, list=7%, signal=17%	
POSITIVE REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0045840	POSITIVE REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0045840		22	-0.40304598	-1.4699893	0.056	0.10643335	1.0	352	tags=23%, list=3%, signal=23%	
HEPATITIS B INFECTION%WIKIPATHWAYS_20240310%WP4666%HOMO SAPIENS	HEPATITIS B INFECTION%WIKIPATHWAYS_20240310%WP4666%HOMO SAPIENS		105	-0.28237778	-1.4695593	0.0	0.10645776	1.0	857	tags=20%, list=8%, signal=21%	
REGULATION OF ACTIVATED T CELL PROLIFERATION%GOBP%GO:0046006	REGULATION OF ACTIVATED T CELL PROLIFERATION%GOBP%GO:0046006		21	-0.417432	-1.4682956	0.03508772	0.10705126	1.0	1178	tags=43%, list=10%, signal=48%	
NOTCH SIGNALING PATHWAY%GOBP%GO:0007219	NOTCH SIGNALING PATHWAY%GOBP%GO:0007219		22	-0.40892377	-1.4664997	0.019607844	0.10814887	1.0	623	tags=23%, list=5%, signal=24%	
REGULATION OF FIBROBLAST PROLIFERATION%GOBP%GO:0048145	REGULATION OF FIBROBLAST PROLIFERATION%GOBP%GO:0048145		34	-0.35088134	-1.466498	0.0	0.107913256	1.0	1241	tags=35%, list=11%, signal=39%	
PID_NECTIN_PATHWAY%MSIGDB_C2%PID_NECTIN_PATHWAY	PID_NECTIN_PATHWAY%MSIGDB_C2%PID_NECTIN_PATHWAY		20	-0.40919703	-1.4658458	0.036363635	0.1081769	1.0	1002	tags=35%, list=9%, signal=38%	
MYD88 DEPENDENT CASCADE INITIATED ON ENDOSOME%REACTOME DATABASE ID RELEASE 81%975155	MYD88 DEPENDENT CASCADE INITIATED ON ENDOSOME%REACTOME DATABASE ID RELEASE 81%975155		94	-0.27957404	-1.4654249	0.0	0.1081961	1.0	898	tags=22%, list=8%, signal=24%	
COVID 19 STRUCTURAL COVERAGE MAP%WIKIPATHWAYS_20240310%WP5145%HOMO SAPIENS	COVID 19 STRUCTURAL COVERAGE MAP%WIKIPATHWAYS_20240310%WP5145%HOMO SAPIENS		15	-0.42410538	-1.4636757	0.026143791	0.10899395	1.0	389	tags=20%, list=3%, signal=21%	
IL 1 SIGNALING PATHWAY%WIKIPATHWAYS_20240310%WP195%HOMO SAPIENS	IL 1 SIGNALING PATHWAY%WIKIPATHWAYS_20240310%WP195%HOMO SAPIENS		41	-0.34625345	-1.4636151	0.03773585	0.10878327	1.0	693	tags=24%, list=6%, signal=26%	
PARASITIC INFECTION PATHWAYS%REACTOME DATABASE ID RELEASE 81%9824443	PARASITIC INFECTION PATHWAYS%REACTOME DATABASE ID RELEASE 81%9824443		126	-0.2752973	-1.4633831	0.0	0.108709164	1.0	820	tags=19%, list=7%, signal=20%	
REGULATION OF ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS%GOBP%GO:0002822	REGULATION OF ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS%GOBP%GO:0002822		98	-0.2950497	-1.4622766	0.0	0.10912314	1.0	1129	tags=26%, list=10%, signal=28%	
REGULATION OF RIG-I SIGNALING PATHWAY%GOBP%GO:0039535	REGULATION OF RIG-I SIGNALING PATHWAY%GOBP%GO:0039535		17	-0.4243509	-1.4621105	0.050724637	0.109048374	1.0	406	tags=29%, list=4%, signal=30%	
GASTRULATION%GOBP%GO:0007369	GASTRULATION%GOBP%GO:0007369		39	-0.34065303	-1.4618182	0.014285714	0.10899701	1.0	812	tags=26%, list=7%, signal=28%	
POSTTRANSLATIONAL REGULATION OF ADHERENS JUNCTION STABILITY AND DISSASSEMBLY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%POSTTRANSLATIONAL REGULATION OF ADHERENS JUNCTION STABILITY AND DISSASSEMBLY	POSTTRANSLATIONAL REGULATION OF ADHERENS JUNCTION STABILITY AND DISSASSEMBLY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%POSTTRANSLATIONAL REGULATION OF ADHERENS JUNCTION STABILITY AND DISSASSEMBLY		32	-0.35637054	-1.4617537	0.05263158	0.108826846	1.0	1002	tags=28%, list=9%, signal=31%	
REGULATION OF LEUKOCYTE MEDIATED IMMUNITY%GOBP%GO:0002703	REGULATION OF LEUKOCYTE MEDIATED IMMUNITY%GOBP%GO:0002703		118	-0.31315598	-1.4596268	0.0	0.11011065	1.0	1129	tags=26%, list=10%, signal=29%	
IL 18 SIGNALING PATHWAY%WIKIPATHWAYS_20240310%WP4754%HOMO SAPIENS	IL 18 SIGNALING PATHWAY%WIKIPATHWAYS_20240310%WP4754%HOMO SAPIENS		38	-0.34003586	-1.4594234	0.014705882	0.10999399	1.0	898	tags=29%, list=8%, signal=31%	
TISSUE HOMEOSTASIS%GOBP%GO:0001894	TISSUE HOMEOSTASIS%GOBP%GO:0001894		56	-0.31648025	-1.4582434	0.022727273	0.11053975	1.0	250	tags=13%, list=2%, signal=13%	
GLUCOCORTICOID RECEPTOR PATHWAY%WIKIPATHWAYS_20240310%WP2880%HOMO SAPIENS	GLUCOCORTICOID RECEPTOR PATHWAY%WIKIPATHWAYS_20240310%WP2880%HOMO SAPIENS		37	-0.3406872	-1.4575951	0.06349207	0.11071145	1.0	1051	tags=35%, list=9%, signal=39%	
POSITIVE REGULATION OF T CELL MIGRATION%GOBP%GO:2000406	POSITIVE REGULATION OF T CELL MIGRATION%GOBP%GO:2000406		17	-0.41103274	-1.4564632	0.027210884	0.111255646	1.0	512	tags=24%, list=4%, signal=25%	
POSITIVE REGULATION OF DNA-BINDING TRANSCRIPTION FACTOR ACTIVITY%GOBP%GO:0051091	POSITIVE REGULATION OF DNA-BINDING TRANSCRIPTION FACTOR ACTIVITY%GOBP%GO:0051091		138	-0.26194528	-1.4560704	0.0	0.11129868	1.0	793	tags=21%, list=7%, signal=22%	
GLYCOSAMINOGLYCAN METABOLIC PROCESS%GOBP%GO:0030203	GLYCOSAMINOGLYCAN METABOLIC PROCESS%GOBP%GO:0030203		54	-0.31776014	-1.4557312	0.0	0.11135364	1.0	1112	tags=28%, list=10%, signal=31%	
POSITIVE REGULATION OF NUCLEAR DIVISION%GOBP%GO:0051785	POSITIVE REGULATION OF NUCLEAR DIVISION%GOBP%GO:0051785		24	-0.38829783	-1.4543039	0.04950495	0.11200436	1.0	352	tags=21%, list=3%, signal=21%	
